12,Mayer WAVE 1208 Lift- Barhocker und Tresenhocker (PU),259.66,"WAVE - ein Bar- und Tresenhocker, dessen extravagante Gestaltung seinesgleichen sucht.Sitzhöhe: 55-81 cmDesigner  "," Das Highlight für Design-Liebhaber - WAVE in ""starken"" Farben für viel LebensfreudeSitzhöhe: 55-81 cm stufenlose Höhenverstellung durch Sicherheitslift,360° Drehmöglichkeit, Sitz PU soft, eingetragens DesginWählen Sie aus Gestell und PU-Farben Ihre passenden Bar- und TresenhockerGestell:-01 chrom-04 chrom gebürstet, Edelstahllook (+10€ Aufpreis) Mögliche Sitz-Ausführungen:PU-Farben:-677 schwarz-681 rot-688 weiß-689 pistazie-682 blau  ",https://www.barhocker-direkt.de/barhocker/12-wave-bar-und-tresenhocker-holz.html,http://www.barhocker-direkt.de/114-thickbox_default/wave-bar-und-tresenhocker-holz.jpg,1-3 Tage,0.00,Barhocker,,0,
13,Mayer PURE SUNNY 1234 Lift- Barhocker und Tresenhocker,175.63,"PURE SUNNY in Gestell Echt-Edelstahl besticht durch seine noble Optik, exzellenten Sitzkomfort und ausgereifter Technik.Sitzhöhe: 55-80 cm"," COMFORT SITTING - so könnte man das Gefühl ausdrücken, wenn man Platz nimmt. Exzellenter Sitzkomfort und ein nobles, gediegenes Design. PURE SUNNY  Design-Lift-Bar- und TresenhockerGestell chrom, Sitz- und Rückenelement gepolstert,stufenlose Höhenverstellung durch Sicherheitslift, Design-Fußstütze, 360° Drehmöglichkeit, bequeme Vollpolsterung Unsere Bezüge:Stoffgruppe:2630 (+18€ Aufpreis)81 (+83€ Aufpreis) Bei diesem Modell ist die komplette Stoffkarte verfürbar.Wählen Sie Ihren Stoff aus unserer gesamten Stoffkollektion aus.Den Stoffkatalog finden sie unten zum Download und als letztes Bild in den Produktfotos ",https://www.barhocker-direkt.de/barhocker/13-pure-sunny-bar-und-tresenhocker.html,http://www.barhocker-direkt.de/121-thickbox_default/pure-sunny-bar-und-tresenhocker.jpg,1-3 Tage,0.00,Barhocker,,0,
14,Mayer MY Break 1260E Lift- Barhocker und Tresenhocker,184.03,Versandfertig in nur 7 TagenDer Bar-/Tresenhocker MYBREAK - in Gestell Edelstahl gebürstet - besticht durch seine klaren Formen. Das besondere Highlight ist der anspruchsvolle Sitzkomfort dieses Erfolgsmodells.Sitzhöhe: 56-81 cm," 1260E MYBREAKDesign-Lift-Bar- und TresenhockerGestell Edelstahl gebürstet, stufenlose Höhenverstellung durch Sicherheitslift, 360° Drehmöglichkeit, Design-Fußstütze, bequeme Vollpolsterung in PU-Kunstleder Sitzhöhe: 56-81 cmGestell:-06 Edelstahl gebürstet Unsere Bezüge:-34 Kunstleder beige-37 Kunstleder schwarz  ",https://www.barhocker-direkt.de/barhocker/14-my-break-bar-und-tresenhocker.html,http://www.barhocker-direkt.de/330-thickbox_default/my-break-bar-und-tresenhocker.jpg,1-3 Tage,0.00,Barhocker,,0,
16,Mayer MONTANA-LINE 1273  Lift- Barhocker und Tresenhocker (Holz+Stoff),281.51,"MONTANA-LINE steht für Colors of Nature und Perfektion im Detail.In einer besonderen Zusammenwirkung von Holz, Metall und feinen Stoffen zeichnet sich Montana-Line aus. Für den technischen Komfort sorgt die stufenlose Höhenverstellung und die 360° Drehmöglichkeit.Sitzhöhe: 57-84 cmDesign by Thomas Stark und Rolf Günther     "," MONTANA-LINE steht für Colors of Nature und Perfektion im Detail. In den vorgestellten Naturfarben bietet MONTANA-LINE einen Schritt zum Einklang zwischen Mensch und Natur an - Behaglichkeit, Entspannung und Wohlbefinden sind angesagt. Für den technischen Komfort sorgt die stufenlose Höhenverstellung durch Sicherheitslift und die 360° Drehmöglichkeit. Sitz gepolstert, Holzrücken, 360° Drehmöglichkeit,stufenlose Höhenverstellung durch Sicherheitslift Sitzhöhe: 57-84 cmWählen sie das Gestell, die Holzrückenfarbe und den passenden Bezug aus einer Vielzahl attraktiver FarbenGestell: -01 chrom -04 chrom gebürstet, Edelstahllook (+19€ Aufpreis)           Holzrückenfarben:- 961 schlamm/fango - 966 nussbaum- 967 schwarz matt - 968 weiß matt- 976 Eiche furniert, wengefarbig gebeizt- 978 Eiche furniert, weiß gekalkt Unsere Bezüge:Stoffgruppe- 26- 30 (+ 6€ Aufpreis)- 81 (+35€ Aufpreis)Bei diesem Modell ist die komplette Stoffkarte verfürbar.Wählen Sie Ihren Stoff aus unserer gesamten Stoffkollektion aus.Alle Stoffe sind mit den Holzrückenfarben kombinierbar.Den Stoffkatalog finden sie unten zum Download und als letztes Bild in den Produktfotos ",https://www.barhocker-direkt.de/barhocker/16-bar-und-tresenhocker-montana-line.html,http://www.barhocker-direkt.de/153-thickbox_default/bar-und-tresenhocker-montana-line.jpg,1-3 TageIn stock,0.00,Barhocker,,1,0
17,Mayer CUBUS 1113  Tresenhocker  64 cm,96.64,"Die Serie CUBUS überzeugt in Ausdruck, Komfort und hochwertiger Qualität.Sitzhöhe Stoff: 64cmSitzhöhe LLOYD LOOM: 61 cm  ","   Kubismus in seiner schönsten Form - einfach, edel, effektiv. Das stabile Gestell in pulverbeschichtetem alu-farbigem Vierkantrohr trägt ein voluminöses Polsterelement. Wahlweise in LLOYD LOOM überzeugt das angenehm leichte Sitzgefühl der geflochtenen Oberflächen. LLOYD LOOM in natur und dunkel geben die Natürlichkeit des Rohstoffes wieder. Sitz gepolstertSitzhöhe 64 cm - für Tresenhöhe bis 90 cm niedrige Höhe Gestell:-08 perlsilber Unsere Bezüge:Stoffgruppe:- 26- 30 (+10€ Aufpreis)- 81 (+35€ Aufpreis)oder-LLOYD LOOM 731 natur   (+85€ Aufpreis) Sitzhöhe: 61 cm-LLOYD LOOM 732 dunkel (+85€ Aufpreis) Sitzhöhe: 61 cm Bei diesem Modell ist die komplette Stoffkarte verfürbar.Wählen Sie Ihren Stoff aus unserer gesamten Stoffkollektion aus.Den Stoffkatalog finden sie unten zum Download und als letztes Bild in den Produktfotos    ",https://www.barhocker-direkt.de/barhocker/17-barhocker-cubus-perlsilber-81-cm.html,http://www.barhocker-direkt.de/170-thickbox_default/barhocker-cubus-perlsilber-81-cm.jpg,1-3 TageIn stock,0.00,Barhocker,,1,0
18,Mayer CUBUS 1136 Barhocker  91 cm,105.04,"Die Serie CUBUS überzeugt in Ausdruck, Komfort und hochwertiger Qualität.Sitzhöhe Stoff: 91 cmSitzhöhe LLOYD LOOM: 88 cm  ","   Die Serie CUBUS überzeugt in Ausdruck, Komfort und hochwertiger Qualität. Kubismus in seiner schönsten Form - einfach, edel, effektiv. Das stabile Gestell in pulverbeschichtetem alu-farbigem Vierkantrohr trägt ein voluminöses Polsterelement. Wahlweise in LLOYD LOOM überzeugt das angenehm leichte Sitzgefühl der geflochtenen Oberflächen. LLOYD LOOM in natur und dunkel geben die Natürlichkeit des Rohstoffes wieder. Sitz gepolstert Sitzhöhe 91 cm - für Barhöhe bis 120 cm Gestell extra hoch Gestell: -08 perlsilber Unsere Bezüge:Stoffgruppe:- 26- 30 (+10€ Aufpreis)- 81 (+35€ Aufpreis)oder-LLOYD LOOM 731 natur   (+85€ Aufpreis) Sitzhöhe: 88 cm-LLOYD LOOM 732 dunkel (+85€ Aufpreis) Sitzhöhe: 88 cm Bei diesem Modell ist die komplette Stoffkarte verfürbar.Wählen Sie Ihren Stoff aus unserer gesamten Stoffkollektion aus.Den Stoffkatalog finden sie unten zum Download und als letztes Bild in den Produktfotos    ",https://www.barhocker-direkt.de/barhocker/18-barhocker-cubus-perlsilber-81-cm.html,http://www.barhocker-direkt.de/342-thickbox_default/barhocker-cubus-perlsilber-81-cm.jpg,1-3 TageIn stock,0.00,Barhocker,,1,0
20,Mayer 1127 Tresenhocker  chrom  66cm,123.53,Versandfertig in nur 7 TagenEin ausgewogenes Design kennzeichnet das Gesamtbild dieses hochwertigen Tresenhockers. Sitzkomfort wird durch die dem Körper angepasste Formgebung garantiert.Sitzhöhe: 66 cm  ,"Zu den absoluten Klassikern zählt dieser Barhocker. Die dekorativen Steppnähte geben dem Barhocker das „gewisse Etwas“. Sehr edel wirkt die Kombination chrom - Leder schwarz.  Sitz und Rücken Leder schwarz, dekorative Steppnähte, klassische KonturenSitzhöhe 66cmVierfußgestell: -01 chromnur wie Abb. lieferbar  ",https://www.barhocker-direkt.de/barhocker/20-tresenhocker.html,http://www.barhocker-direkt.de/209-thickbox_default/tresenhocker.jpg,1-3 Tage,0.00,Barhocker,,0,
21,Mayer 1147 Barhocker chrom 76cm,125.21,Versandfertig in nur 7 TagenEin ausgewogenes Design kennzeichnet das Gesamtbild dieses hochwertigen Barhockers. Sitzkomfort wird durch die dem Körper angepasste Formgebung garantiert. Sitzhöhe:76 cm  ,"Zu den absoluten Klassikern zählt dieser Barhocker. Die dekorativen Steppnähte geben dem Barhocker das „gewisse Etwas“. Sehr edel wirkt die Kombination chrom - Leder schwarz.  Sitz und Rücken Leder schwarz, dekorative Steppnähte, klassische KonturenSitzhöhe 76cmVierfußgestell: -01 chromnur wie Abb. lieferbar ",https://www.barhocker-direkt.de/barhocker/21-tresenhocker.html,http://www.barhocker-direkt.de/218-thickbox_default/tresenhocker.jpg,1-3 Tage,0.00,Barhocker,,0,
22,Mayer MY COMFORT LINE 1121  Barhocker  75cm,147.06,"    Versandfertig in nur 7 TagenSehr bequemer Barhocker mit Schwinggestell aus Echt-Edelstahl, gepolsterter Sitzschale und Komfort- Sitzkissen Sitzhöhe: 75 cm     ","Design-Barhocker-Schwingstuhl,bequeme Vollpolsterung,Sitzschale mit Komfort-Sitzkissen in perforiertem PU-KunstlederSitzhöhe: ca. 75cm    Gestell:-06 Edelstahl gebürstet Polsterfarben:-564 PU-Kunstleder grau -565 PU-Kunstleder mocca -567 PU-Kunstleder schwarz nur wie Abb. lieferbar    ",https://www.barhocker-direkt.de/barhocker/22-thesenhocker-my-comfort-line.html,http://www.barhocker-direkt.de/222-thickbox_default/thesenhocker-my-comfort-line.jpg,1-3 Tage,0.00,Barhocker,,0,
23,Mayer MY Break 1260 Lift- Barhocker und Tresenhocker,175.63,Die klare quadratische Linie von Polstersitz und Rückenlehne setzt sich bei diesem höhenverstellbaren Barhocker über die U-förmige Design-Fußstütze bis hin zum 4-Kant-Flachfuß fort. Sitzhöhe: 56-81 cm," Design-Lift-Bar- und Tresenhocker stufenlose Höhenverstellung durch Sicherheitslift, 360° Drehmöglichkeit,Design-Fußstütze mit schwarzem Trittschutz,bequeme Vollpolsterung in Lederoptik Sitzhöhe: 56-81 cm Gestell:-01 chromUnsere Bezüge:-34 PU-Kunstleder beige-35 PU-Kunstleder schokobraun-37 PU-Kunstleder schwarz-38 PU-Kunstleder weiß ",https://www.barhocker-direkt.de/barhocker/23-my-break-bar-und-tresenhocker.html,http://www.barhocker-direkt.de/273-thickbox_default/my-break-bar-und-tresenhocker.jpg,1-3 Tage,0.00,Barhocker,,0,
